user_id,型号,延迟时间,网络卡顿,no0,delay_time0,no1,delay_time1,no2,delay_time2,no3,delay_time3,no4,delay_time4,no5,delay_time5,no6,delay_time6,no7,delay_time7,no8,delay_time8,no9,delay_time9
2624215474480,小爱同学,2,3秒以内,1,1.2221768707482994,1,4.395963718820862,1,2.942766439909297,0,1.3689795918367347,1,2.992517006802721,1,3.165079365079365,1,2.691292517006803,1,4.278730158730159,0,2.0904308390022677,0,2.1997278911564626
2624215524304,天猫精灵,2,3秒以内,0,1.609297052154195,1,4.107755102040817,0,1.1351020408163266,1,4.256462585034013,1,4.382993197278911,0,1.166077097505669,1,3.861814058956916,0,3.1719274376417235,1,4.356326530612245,1,3.6073922902494333
2622786250304,siri,2,3秒以内,1,3.0960544217687076,0,2.796734693877551,0,1.937732426303855,0,2.0663492063492064,0,3.0517913832199546,0,4.995374149659864,0,4.005079365079365,0,1.4822222222222223,1,3.7500226757369615,0,1.6876190476190476
2622786187712,siri,2,3秒以内,1,2.2121995464852606,1,2.273469387755102,1,4.246530612244898,0,1.3426757369614513,0,2.186893424036281,1,2.6243990929705214,0,2.330657596371882,0,2.153469387755102,0,3.010068027210884,0,1.7280272108843537
2622786282160,siri,2,3秒以内,1,2.7866213151927437,1,2.9458956916099774,1,2.2099773242630385,1,3.006485260770975,1,2.8499773242630386,0,1.306077097505669,0,1.0827210884353742,1,1.8551927437641724,1,1.7258503401360543,0,1.429251700680272
2622786152048,siri,3,3秒以内,1,4.941632653061225,1,4.3697505668934244,1,3.5337868480725625,0,3.406485260770975,0,2.4324263038548755,0,1.5652607709750568,0,3.2268027210884354,0,1.9380498866213152,0,1.3678458049886622,0,2.6806802721088436
2622786190976,Siri,2,3秒以内,1,4.997278911564626,1,3.292607709750567,1,4.768526077097506,0,4.135600907029478,1,4.43578231292517,1,3.2010430839002266,1,4.64312925170068,0,2.049795918367347,1,3.8959637188208616,1,3.853922902494331
1333802359872,小布助手,1,3秒以内,1,4.234829931972789,1,3.72140589569161,1,2.69609977324263,1,4.5980498866213155,1,4.8107029478458045,0,3.0187755102040814,0,3.2990022675736963,0,2.648934240362812,0,2.2769160997732425,1,3.4401360544217687
2622786248816,siri,3,3秒以内,0,4.563854875283447,0,4.052108843537415,0,4.276235827664399,0,3.559002267573696,0,1.2007709750566893,0,1.167437641723356,0,3.4694331065759636,0,1.7532426303854876,0,3.043764172335601,0,2.710340136054422
2622786154160,Siri,10,5秒以内,1,3.9150566893424035,0,3.855419501133787,0,3.700907029478458,1,4.780725623582766,0,3.8443537414965987,0,3.823219954648526,0,3.7399092970521544,1,2.180362811791383,0,1.4700226757369614,0,3.230521541950113
2622785957120,siri,2,3秒以内,1,3.535827664399093,0,4.175056689342403,0,1.0214058956916099,1,2.0659410430839,1,1.9816326530612245,1,3.1473469387755104,1,3.222902494331066,1,2.8835374149659865,1,4.116916099773243,0,2.9500226757369616
1333796581632,华为智能语音助手,2,1秒以内,0,4.645895691609978,1,1.028843537414966,1,4.35891156462585,0,4.4878004535147396,0,1.3772789115646258,0,3.4741496598639454,0,1.3094331065759637,0,2.2453514739229026,0,2.0483900226757368,0,3.420045351473923
2622785956640,Siri,5,3秒以内,1,4.309478458049886,1,3.1141950113378685,1,4.466394557823129,0,4.280861678004535,0,1.700952380952381,1,3.8108390022675738,1,4.687709750566893,1,4.752244897959184,0,1.8304308390022677,0,1.5360997732426305
2622786079280,siri,2,3秒以内,0,1.3709297052154195,1,4.527891156462585,0,2.799501133786848,1,4.278185941043084,0,4.058458049886621,0,2.1142403628117914,0,2.483174603174603,0,1.5778231292517007,0,2.7387301587301587,0,2.1797732426303855
2622786033600,Siri,2,3秒以内,1,4.169251700680272,1,1.3185034013605441,0,1.14421768707483,1,4.812607709750567,0,2.125578231292517,0,2.2356009070294784,0,2.4249886621315193,0,1.0878004535147392,0,3.21015873015873,1,3.162766439909297
2622785954624,Siri,3,3秒以内,1,4.4038548752834465,1,2.364625850340136,1,4.57859410430839,0,2.3533786848072564,1,4.830657596371882,1,4.886077097505669,1,4.669977324263039,1,4.511111111111111,0,2.1801360544217685,0,2.0193650793650795
2622785383200,小爱同学,1,1秒以内,1,4.72530612244898,1,4.955600907029479,1,3.496734693877551,0,2.6239455782312926,1,4.075192743764172,0,1.9481632653061225,1,4.151020408163265,1,3.6606349206349207,0,1.035827664399093,1,2.236145124716553
2622786232528,小布,1,1秒以内,1,4.597369614512472,1,4.664625850340136,1,3.6164625850340135,1,3.211156462585034,0,2.6551927437641725,0,4.898004535147392,0,2.4315192743764173,0,3.8183219954648524,0,1.8765986394557823,1,4.201224489795918
2622786153920,小爱同学,3,1秒以内,1,4.195963718820861,0,1.2695691609977324,1,3.020408163265306,1,2.9011337868480727,1,3.7570068027210883,1,4.744353741496599,1,2.89718820861678,1,4.694195011337868,0,1.9535147392290249,1,3.6241269841269843
2622785969312,小度,5,3秒以内,0,2.6829931972789116,1,3.9775056689342403,1,4.876689342403628,1,3.2033560090702946,1,4.045034013605442,1,4.58421768707483,0,1.1733786848072563,0,3.76,0,1.7045351473922903,1,2.32984126984127
2622786190256,小爱同学,20,5秒以内,0,4.732743764172335,0,3.701496598639456,1,4.03437641723356,1,2.956825396825397,1,4.104172335600907,0,2.8202721088435374,0,1.4898866213151927,0,3.2378231292517006,0,2.8469387755102042,1,4.8113378684807255
2622786283888,小爱同学,20,3秒以内,0,2.126077097505669,0,3.2927891156462583,1,3.4634013605442178,0,2.1178231292517005,0,3.9280272108843537,1,4.071655328798186,0,2.124716553287982,0,3.683628117913832,0,3.4559637188208616,1,2.2998185941043086
2622785264608,siri,2,1秒以内,1,1.3932426303854875,1,1.9168707482993197,1,3.6499773242630384,0,1.605079365079365,1,3.1219501133786847,1,3.1239002267573697,1,4.663492063492064,0,1.6671655328798185,1,3.165079365079365,1,3.4403628117913834
2624215441520,我呀我,5,3秒以内,1,3.91546485260771,1,1.5586394557823129,1,3.4749659863945577,0,4.030430839002268,0,3.4932426303854873,0,2.532108843537415,0,3.9091609977324264,0,1.909297052154195,0,1.3677551020408163,1,3.8909297052154197
1333796582208,小度,10,5秒以内,1,4.110249433106576,1,3.0040816326530613,1,4.969569160997732,1,1.428798185941043,1,2.4349206349206347,1,1.658639455782313,1,4.959501133786848,1,3.452018140589569,0,2.7143764172335603,1,2.053922902494331
2622785933520,siri,1,1秒以内,0,1.572562358276644,1,3.4379138321995466,1,1.6336507936507936,0,1.043310657596372,1,2.8135147392290247,1,4.981360544217687,1,4.908934240362812,0,1.8866213151927438,1,2.2541496598639457,1,3.553922902494331
1333796512192,小爱,3,5秒以内,0,2.7560997732426302,0,1.9835827664399093,1,4.802448979591837,1,4.680498866213152,1,3.725034013605442,1,2.4598185941043083,1,3.451156462585034,1,4.848390022675737,1,2.887845804988662,0,2.1956462585034013
2624215086848,siri,1,1秒以内,1,1.2105668934240363,1,2.828344671201814,1,4.61546485260771,0,1.238140589569161,1,2.8229931972789117,0,3.159138321995465,1,2.506031746031746,1,4.277823129251701,0,1.547891156462585,0,3.403083900226757
2622786014128,Siri,1,1秒以内,1,3.4044444444444446,1,4.0859410430839,1,2.2088888888888887,0,4.416190476190476,1,3.95297052154195,0,1.4521995464852608,0,1.5343310657596372,0,1.5039909297052154,1,3.7177777777777776,1,4.665487528344671
2622785768128,小爱同学,2,3秒以内,1,4.43265306122449,1,3.7889342403628117,1,4.479229024943311,0,2.7610884353741496,0,3.631201814058957,1,4.094829931972789,1,4.157233560090703,1,3.5828571428571427,1,3.2154648526077096,0,3.002267573696145
2622785710064,小明同学,1,1秒以内,0,3.4522448979591838,0,1.8033560090702947,1,4.352335600907029,1,1.6333786848072562,1,1.658684807256236,0,1.7156916099773243,1,4.060181405895691,1,2.3086621315192746,1,4.001133786848072,1,2.84421768707483
2622785767024,小爱同学,2,1秒以内,0,2.6211337868480724,0,2.5762358276643993,1,2.352562358276644,1,2.5858503401360546,0,4.149886621315193,0,3.134467120181406,1,3.7778231292517006,0,1.1673015873015873,1,4.589297052154195,0,4.4714285714285715
2622785807984,Siri,2,1秒以内,1,1.3147392290249433,0,4.477868480725624,0,1.1374603174603175,1,3.7714739229024943,1,4.507528344671202,1,4.8323356009070295,0,1.3938321995464853,0,1.5289795918367346,1,4.456507936507936,1,3.963718820861678
2622785808896,小爱同学,2,3秒以内,1,2.366077097505669,1,3.742857142857143,0,1.6491609977324264,0,2.153514739229025,1,4.990793650793651,0,2.3216326530612243,0,2.6364172335600906,0,2.9572789115646256,1,4.974648526077098,0,2.6272562358276645
2622785833856,小艺,2,1秒以内,1,2.941315192743764,1,3.5123356009070297,1,4.6991836734693875,1,1.2038095238095239,1,3.7745124716553287,1,3.1779138321995464,1,2.4206349206349205,1,2.859546485260771,1,4.547709750566893,1,1.4394557823129253
2622786011248,小艺,2,1秒以内,1,4.0337868480725625,1,3.3003174603174603,1,1.1494331065759638,0,2.1556916099773242,1,2.5340589569160996,0,4.223718820861678,1,4.283718820861678,1,3.9261678004535145,0,1.245034013605442,1,2.983673469387755
2622785710640,siri ,3,1秒以内,1,4.105714285714286,0,1.6584580498866213,1,4.390566893424037,0,2.476598639455782,1,4.3454875283446714,0,4.2740136054421765,0,3.749659863945578,1,2.724671201814059,0,3.1006349206349206,1,3.038684807256236
2622786250880,小V小V,3,1秒以内,0,2.7723356009070295,0,4.533968253968254,0,3.2155102040816326,0,2.1465759637188206,0,4.921133786848072,1,2.650657596371882,0,2.0594557823129254,0,1.8858956916099774,0,2.191201814058957,0,1.1594104308390023
2622785810048,小度,2,3秒以内,0,1.1833560090702948,0,1.871609977324263,1,4.400770975056689,0,4.488480725623583,1,4.2424943310657595,1,4.154104308390023,0,2.7136961451247164,0,4.876145124716554,0,1.2411337868480725,1,4.175918367346939
2622785766784,siri,2,1秒以内,0,1.963265306122449,0,2.0220408163265304,1,3.6110204081632653,0,2.662630385487528,1,4.425714285714286,1,3.340408163265306,0,2.39437641723356,0,1.4704761904761905,1,4.057233560090703,1,4.904852607709751
2622786282064,siri,1,1秒以内,1,3.2133333333333334,1,3.745079365079365,1,4.959410430839002,0,3.3211337868480726,0,2.3788662131519276,1,4.520136054421768,1,4.368526077097505,0,4.2517006802721085,0,2.6508843537414966,1,2.8200907029478457
2622786188576,小V小V,5,3秒以内,1,4.427120181405896,1,1.8138775510204082,0,1.3097959183673469,1,1.754875283446712,1,4.219319727891157,1,3.8756009070294786,1,4.791972789115646,1,4.64920634920635,0,2.0326984126984127,0,1.30562358276644
2622785806928,小爱同学,7,3秒以内,1,2.590294784580499,1,2.5858503401360546,1,3.671700680272109,0,1.8365532879818594,0,2.2639455782312927,0,1.859591836734694,0,3.0671201814058957,0,1.28562358276644,0,2.028888888888889,0,4.460362811791383
2622785935920,小度,1,1秒以内,0,4.5751473922902495,0,2.319637188208617,1,3.4427210884353743,0,2.098231292517007,0,1.3644444444444443,0,4.550748299319728,0,4.073469387755102,1,3.2775056689342406,0,1.0620861678004536,1,2.235374149659864
2622786276176,小艺,1,1秒以内,1,2.7815873015873014,1,4.9208616780045356,1,2.848662131519274,1,4.808526077097506,0,2.009206349206349,0,2.5887074829931973,0,4.686621315192744,1,2.8514285714285714,0,2.6298412698412696,0,1.8751020408163266
2622786234928,siri,1,1秒以内,1,4.926394557823129,1,4.983129251700681,0,3.7998639455782315,0,4.508072562358277,0,3.0140136054421767,0,3.2169160997732424,0,4.089886621315193,0,3.045986394557823,0,2.4540589569161,0,3.8695691609977323
2622786153344,siri,3,1秒以内,1,4.293424036281179,1,2.908934240362812,1,1.9355555555555555,1,2.6443990929705214,1,4.5935600907029475,0,2.275873015873016,0,4.212335600907029,1,2.4504761904761905,1,4.474421768707483,0,1.5122902494331065
2622786077792,小度,1,3秒以内,1,2.2066213151927436,0,1.2612698412698413,1,3.133560090702948,1,3.8426303854875283,0,3.8220408163265307,0,3.607800453514739,0,4.715328798185941,0,4.190476190476191,0,2.7178684807256235,0,3.7072562358276646
2622786051712,siri,1,1秒以内,1,2.465487528344671,1,3.437641723356009,0,1.7396371882086168,1,3.4370521541950114,0,2.4853514739229023,0,2.4840362811791383,1,3.2692063492063492,1,4.737641723356009,0,1.6168253968253967,0,2.4536961451247166
2622786154160,siri,3,3秒以内,1,3.3022222222222224,1,4.518820861678004,1,4.9039002267573695,0,3.9634013605442178,0,3.6685260770975057,1,4.264625850340136,0,2.4751927437641723,0,3.2197732426303856,0,3.255328798185941,0,3.4174603174603173
2622786274880,siri,7,3秒以内,1,3.642267573696145,1,3.4235827664399094,1,2.871655328798186,0,1.8780045351473922,1,3.2107936507936508,1,4.309931972789116,1,2.7924263038548753,1,3.5752380952380953,0,1.5541950113378684,1,4.113560090702948
1333796563792,小艺语音助手,1,3秒以内,1,3.23718820861678,1,1.5287074829931973,1,2.063310657596372,1,4.028480725623583,1,3.741587301587302,1,3.5541043083900226,1,3.0676190476190475,0,1.446530612244898,1,2.529795918367347,1,4.565079365079365
1333796637616,天猫精灵,5,3秒以内,1,4.8369614512471655,1,3.0258049886621317,1,3.3253968253968256,1,4.022721088435374,0,1.2196825396825397,1,4.463945578231293,1,2.1556916099773242,0,3.818140589569161,0,1.9750113378684808,0,3.0202267573696147
2622785865712,siri,20,3秒以内,1,3.3388662131519276,0,2.214421768707483,1,3.4151473922902493,1,4.062312925170068,1,1.0355555555555556,1,4.9117913832199545,0,3.4928798185941043,0,1.7629024943310658,0,2.6015873015873017,1,1.7821768707482992
2622785668960,小爱同学,2,3秒以内,1,2.5834920634920633,1,1.3377777777777777,1,1.7896598639455783,1,4.547981859410431,1,3.475873015873016,1,1.152607709750567,1,4.995419501133787,0,2.4584126984126984,1,4.717052154195011,0,1.3234013605442176
2622786152096,siri,1,1秒以内,0,1.9447165532879818,1,2.667981859410431,0,1.7082086167800454,1,3.686031746031746,1,3.9607709750566893,1,4.146848072562358,0,2.438775510204082,1,3.2611337868480725,0,2.365487528344671,1,4.944580498866213
1333796484384,小爱同学,2,3秒以内,1,4.343310657596372,1,3.8439002267573694,1,2.8410430839002268,1,3.039002267573696,1,3.7485714285714287,1,3.4150113378684805,1,3.9746031746031747,1,2.9769614512471656,1,1.490657596371882,1,2.69859410430839
2622786050272,siri,2,1秒以内,0,2.320634920634921,0,1.0738321995464852,0,1.1919727891156462,0,2.645124716553288,0,2.2687528344671204,0,4.047936507936508,1,1.3473469387755102,0,2.6333786848072562,1,2.026439909297052,0,1.3029024943310659
2624215086416,siri,10,1秒以内,1,2.6113832199546487,1,4.89015873015873,1,4.4687981859410435,1,2.9694784580498865,1,2.379818594104308,0,1.0020408163265306,0,1.3194104308390022,0,3.976371882086168,1,3.9292517006802723,0,1.0101133786848073
2624215086608,小爱同学,1,3秒以内,1,3.4592290249433106,1,2.706167800453515,0,2.2536054421768705,0,1.2998185941043083,0,1.005124716553288,0,1.1394104308390023,0,1.5918820861678005,1,3.4949206349206348,1,4.4498412698412695,1,4.044625850340136
2622785711216,siri,2,1秒以内,0,2.7653514739229026,0,2.639410430839002,0,4.360725623582766,0,1.9324263038548752,0,4.20063492063492,1,1.4948299319727891,0,4.9878458049886625,0,1.5145578231292518,0,3.7857142857142856,0,4.320725623582766
2622786013888,siri,5,5秒以内,1,2.4035374149659865,1,2.4769160997732427,1,4.900816326530612,0,2.110294784580499,1,3.1052607709750566,0,4.149659863945578,0,1.9891156462585033,1,3.4504761904761905,1,3.108979591836735,0,2.2498412698412698
2622785810048,喜马拉雅AI音箱,2,1秒以内,0,1.9075736961451246,1,1.7815419501133787,0,1.562267573696145,0,1.8254421768707483,1,2.4840362811791383,0,2.004580498866213,1,4.224716553287982,1,4.869569160997733,0,3.085079365079365,1,3.08
2622785785136,小爱同学,10,3秒以内,0,1.4310657596371883,1,2.1385034013605444,0,2.5039002267573696,1,2.328390022675737,1,1.5205895691609976,0,2.944580498866213,0,4.197687074829932,0,3.5871201814058957,1,2.6129705215419503,0,1.3174603174603174
2622770607872,siri,1,1秒以内,1,4.69968253968254,0,4.365079365079365,0,2.5417233560090704,0,1.9393197278911565,0,3.3538321995464853,0,4.875873015873016,0,2.206984126984127,0,2.346122448979592,1,1.0031292517006802,0,3.006984126984127
2622770715616,siri,30,1秒以内,1,3.5529705215419503,0,2.828390022675737,0,1.7318820861678004,1,4.608390022675737,0,2.1831746031746033,0,1.212607709750567,1,4.754603174603175,1,4.028117913832199,1,4.517278911564626,0,4.8034467120181406
2622786011632,siri,1,1秒以内,1,3.09687074829932,1,3.6416326530612246,1,4.998458049886621,0,2.450839002267574,0,1.289750566893424,0,1.7253514739229026,1,2.9118820861678003,1,3.5418140589569163,1,3.259410430839002,1,2.9313832199546486
1333796484816,天猫精灵,2,3秒以内,1,4.512925170068027,0,1.2612698412698413,1,4.91297052154195,0,3.4603174603174605,1,4.697369614512471,0,1.559591836734694,0,4.10172335600907,1,4.529387755102041,0,1.81015873015873,0,1.3036281179138323
2624215524208,siri,2,3秒以内,1,3.280589569160998,1,3.875192743764172,0,2.600408163265306,0,1.1507936507936507,0,4.483265306122449,0,2.8355102040816327,0,1.3317460317460317,1,2.2463492063492065,1,3.216235827664399,1,3.001451247165533
2624215086368,siri,2,1秒以内,1,4.664852607709751,1,3.639229024943311,1,4.41469387755102,1,2.785215419501134,1,2.3188208616780046,1,4.99469387755102,1,3.305215419501134,1,4.600861678004535,1,3.805034013605442,0,1.209750566893424
2622786152096,小爱同学,1,1秒以内,0,1.88421768707483,0,2.600045351473923,1,2.314829931972789,1,1.3349659863945578,1,2.235827664399093,1,3.8774149659863943,1,2.13015873015873,1,4.392517006802721,1,4.375147392290249,1,4.9255328798185944
2622785670208,Jovi语音助手,3,5秒以内,1,3.1740589569160997,0,3.755238095238095,0,1.2515192743764172,0,1.9721995464852609,1,1.7044444444444444,0,3.838231292517007,1,2.8035374149659864,0,4.115963718820861,0,3.3945124716553288,1,4.566802721088435
2622770703664,siri,1,1秒以内,0,1.5452154195011338,0,1.2391383219954648,1,1.4285260770975057,1,3.334920634920635,1,4.588163265306123,0,2.500045351473923,1,3.7746485260770974,1,3.8104761904761904,1,4.413514739229025,1,4.699637188208617
2622770701312,siri,3,3秒以内,1,1.818140589569161,1,3.5395011337868483,1,4.713786848072562,1,4.908390022675737,1,4.778820861678004,1,4.899138321995465,0,1.2089342403628118,1,3.6964172335600907,1,3.502403628117914,1,4.818004535147392
2622766416464,小度,1,1秒以内,1,2.7780498866213152,1,3.0282086167800455,0,1.2303854875283446,1,4.8802721088435375,0,1.7467120181405895,0,1.8853514739229025,1,3.977596371882086,1,3.3043083900226757,0,3.5150566893424036,1,4.94421768707483
2622766417856,小爱同学,3,3秒以内,0,3.825170068027211,0,1.372562358276644,1,4.029569160997732,1,4.307437641723356,0,2.866984126984127,1,4.0062585034013605,1,4.909251700680272,0,2.6210430839002266,0,2.3533333333333335,0,2.371746031746032
2622776199200,Siri,2,1秒以内,0,1.5068934240362812,0,2.201360544217687,1,4.673106575963719,1,3.7494784580498868,1,2.3390476190476193,0,1.8280725623582768,0,2.5684807256235827,0,2.057868480725624,1,4.290249433106576,0,1.254421768707483
2622770501760,小度,5,3秒以内,1,2.044263038548753,1,2.0774603174603175,1,3.0774149659863945,1,4.99233560090703,1,3.7422675736961453,0,2.4551020408163264,0,1.0616326530612246,0,1.2443083900226757,0,3.8256689342403627,1,3.6956462585034013
2622770503104,siri,3,3秒以内,0,1.1042630385487529,1,2.3103854875283445,0,1.2671201814058957,1,2.6928798185941045,1,2.556780045351474,1,2.5616326530612246,1,4.719637188208617,1,3.144807256235828,1,3.8459410430839003,0,1.0207256235827664
2622775966640,siri,3,1秒以内,1,4.354965986394558,1,4.814739229024943,0,4.578911564625851,0,2.3761451247165533,0,4.404444444444445,0,3.3959183673469386,1,2.487800453514739,0,3.700408163265306,1,4.50312925170068,0,1.6746485260770976
2622776104224,小爱同学,3,1秒以内,1,4.9787301587301585,1,2.825487528344671,1,3.510249433106576,1,4.908027210884354,1,1.8932879818594104,0,3.4234467120181407,1,2.8658956916099774,1,2.8812698412698414,0,1.3127437641723356,1,4.393151927437642
2622776200112,小爱同学,3,3秒以内,1,3.4160544217687074,0,1.2509297052154196,1,2.5978684807256234,0,1.2211337868480725,1,2.7200907029478456,1,2.354013605442177,1,4.888843537414966,1,3.492607709750567,0,1.8494331065759637,1,3.657142857142857
2622766418096,siri,1,3秒以内,1,4.507755102040816,0,4.8835374149659865,0,4.083809523809524,0,3.145124716553288,0,4.886394557823129,0,3.4127891156462584,0,2.61718820861678,1,3.795873015873016,0,3.232698412698413,0,2.1863945578231294
